N,bst size,bst maxHeight, bst aveHeight,log(size),sqrt(size),log(N),sqrt(N)
3184,334,11,8.0,5.811140992976701,18.275666882497067,8.065893546964274,56.42694391866354
3185,328,11,8.0,5.793013608384144,18.110770276274835,8.066207568006265,56.43580423808985
3186,328,11,8.0,5.793013608384144,18.110770276274835,8.066521490469993,56.444663166680336
3187,320,11,8.0,5.768320995793772,17.88854381999832,8.066835314417336,56.45352070508977
3188,311,11,8.0,5.739792912179234,17.635192088548397,8.067149039910106,56.462376853972415
3189,317,11,8.0,5.75890177387728,17.804493814764857,8.067462667010057,56.471231613982
3190,316,11,8.0,5.755742213586912,17.776388834631177,8.06777619577889,56.480084985771754
3191,311,11,8.0,5.739792912179234,17.635192088548397,8.068089626278244,56.4889369699944
3192,310,11,8.0,5.736572297479192,17.60681686165901,8.068402958569699,56.49778756730214
3193,309,11,8.0,5.733341276897746,17.578395831246947,8.068716192714781,56.50663677834667
3194,309,11,8.0,5.733341276897746,17.578395831246947,8.069029328774958,56.515484603779164
3195,301,11,8.0,5.707110264748875,17.349351572897472,8.069342366811636,56.52433104425032
3196,293,11,8.0,5.680172609017068,17.11724276862369,8.069655306886165,56.53317610041028
3197,292,11,8.0,5.676753802268282,17.08800749063506,8.069968149059841,56.542019772908716
3198,299,11,8.0,5.700443573390687,17.291616465790582,8.0702808933939,56.55086206239477
3199,290,11,8.0,5.66988092298052,17.029386365926403,8.070593539949519,56.55970296951709
3200,289,11,8.0,5.666426688112432,17.0,8.070906088787819,56.568542494923804
3201,295,11,8.0,5.68697535633982,17.175564037317667,8.071218539969863,56.57738063926254
3202,295,11,8.0,5.68697535633982,17.175564037317667,8.07153089355666,56.586217403180434
3203,308,11,8.0,5.730099782973574,17.549928774784245,8.071843149609158,56.595052787324086
3204,315,11,8.0,5.752572638825633,17.74823934929885,8.07215530818825,56.60388679233962
3205,315,11,8.0,5.752572638825633,17.74823934929885,8.07246736935477,56.61271941887264
3206,321,11,8.0,5.771441123130016,17.916472867168917,8.072779333169498,56.621550667568265
3207,320,11,8.0,5.768320995793772,17.88854381999832,8.073091199693154,56.630380539071076
3208,319,11,8.0,5.765191102784844,17.86057109949175,8.073402968986406,56.639209034025185
3209,318,11,8.0,5.762051382780177,17.832554500127006,8.073714641109857,56.64803615307419
3210,311,11,8.0,5.739792912179234,17.635192088548397,8.07402621612406,56.65686189686118
3211,314,11,8.0,5.749392985908253,17.72004514666935,8.074337694089515,56.66568626602876
3212,316,11,8.0,5.755742213586912,17.776388834631177,8.074649075066652,56.674509261219015
3213,310,11,8.0,5.736572297479192,17.60681686165901,8.074960359115858,56.68333088307355
3214,336,11,8.0,5.817111159963204,18.33030277982336,8.075271546297458,56.69215113223346
3215,336,11,8.0,5.817111159963204,18.33030277982336,8.07558263667172,56.70097000933934
3216,334,11,8.0,5.811140992976701,18.275666882497067,8.075893630298857,56.7097875150313
3217,344,11,8.0,5.840641657373398,18.547236990991408,8.076204527239026,56.71860364994893
3218,343,11,8.0,5.8377304471659395,18.520259177452136,8.076515327552329,56.72741841473134
3219,352,11,8.0,5.863631175598097,18.76166303929372,8.076826031298808,56.73623181001713
3220,375,11,8.0,5.926926025970411,19.364916731037084,8.077136638538454,56.74504383644443
3221,368,11,8.0,5.908082938168931,19.183326093250876,8.0774471493312,56.753854494650845
3222,370,11,7.0,5.91350300563827,19.235384061671343,8.07775756373692,56.7626637852735
3223,370,11,7.0,5.91350300563827,19.235384061671343,8.078067881815437,56.77147170894903
3224,361,12,7.0,5.8888779583328805,19.0,8.07837810362652,56.78027826631356
3225,361,12,7.0,5.8888779583328805,19.0,8.078688229229872,56.789083458002736
3226,368,12,7.0,5.908082938168931,19.183326093250876,8.078998258685154,56.79788728465171
3227,368,12,7.0,5.908082938168931,19.183326093250876,8.079308192051961,56.806689746895124
3228,362,12,8.0,5.8916442118257715,19.026297590440446,8.07961802938984,56.815490845367165
3229,362,12,7.0,5.8916442118257715,19.026297590440446,8.079927770758275,56.824290580701486
3230,362,12,7.0,5.8916442118257715,19.026297590440446,8.080237416216702,56.83308895353129
3231,368,12,7.0,5.908082938168931,19.183326093250876,8.080546965824498,56.84188596448925
3232,367,12,7.0,5.905361848054571,19.157244060668017,8.080856419640986,56.85068161420758
3233,359,12,7.0,5.883322388488279,18.947295321496416,8.081165777725433,56.859475903318
3234,365,12,7.0,5.8998973535824915,19.1049731745428,8.081475040137052,56.868268832451726
3235,359,12,7.0,5.883322388488279,18.947295321496416,8.081784206935001,56.87706040223949
3236,364,12,7.0,5.8971538676367405,19.078784028338912,8.082093278178382,56.88585061331157
3237,359,12,7.0,5.883322388488279,18.947295321496416,8.082402253926244,56.894639466297704
3238,353,12,7.0,5.8664680569332965,18.788294228055936,8.08271113423758,56.90342696182718
3239,352,12,7.0,5.863631175598097,18.76166303929372,8.08301991917133,56.91221310052878
3240,343,12,7.0,5.8377304471659395,18.520259177452136,8.083328608786376,56.92099788303083
3241,342,12,7.0,5.834810737062605,18.49324200890693,8.083637203141548,56.929781309961136
3242,332,12,7.0,5.805134968916488,18.2208671582886,8.08394570229562,56.938563381947034
3243,331,12,7.0,5.802118375377063,18.193405398660254,8.084254106307318,56.94734409961539
3244,340,12,7.0,5.8289456176102075,18.439088914585774,8.084562415235304,56.95612346359257
3245,340,12,7.0,5.8289456176102075,18.439088914585774,8.08487062913819,56.96490147450446
3246,332,12,7.0,5.805134968916488,18.2208671582886,8.085178748074537,56.97367813297646
3247,332,12,7.0,5.805134968916488,18.2208671582886,8.085486772102845,56.9824534396335
3248,332,12,7.0,5.805134968916488,18.2208671582886,8.085794701281568,56.991227395100026
3249,342,12,7.0,5.834810737062605,18.49324200890693,8.0861025356691,57.0
3250,348,12,8.0,5.8522024797744745,18.65475810617763,8.086410275323782,57.0087712549569
3251,348,12,8.0,5.8522024797744745,18.65475810617763,8.086717920303906,57.01754116059373
3252,354,12,8.0,5.869296913133774,18.81488772222678,8.087025470667701,57.02630971753301
3253,353,12,8.0,5.8664680569332965,18.788294228055936,8.087332926473351,57.0350769263968
3254,352,12,8.0,5.863631175598097,18.76166303929372,8.087640287778983,57.043842787806646
3255,351,12,8.0,5.860786223465865,18.734993995195193,8.08794755464267,57.05260730238365
3256,344,12,8.0,5.840641657373398,18.547236990991408,8.08825472712243,57.06137047074842
3257,353,12,8.0,5.8664680569332965,18.788294228055936,8.088561805276234,57.0701322935211
3258,363,12,8.0,5.8944028342648505,19.05255888325765,8.08886878916199,57.07889277132134
3259,363,12,8.0,5.8944028342648505,19.05255888325765,8.089175678837561,57.087651904768336
3260,362,12,8.0,5.8916442118257715,19.026297590440446,8.089482474360754,57.09640969448079
3261,353,12,8.0,5.8664680569332965,18.788294228055936,8.089789175789319,57.105166141076936
3262,371,12,8.0,5.916202062607435,19.261360284258224,8.09009578318096,57.113921245174545
3263,363,12,8.0,5.8944028342648505,19.05255888325765,8.09040229659332,57.12267500739089
3264,362,12,8.0,5.8916442118257715,19.026297590440446,8.090708716083997,57.1314274283428
3265,362,12,8.0,5.8916442118257715,19.026297590440446,8.09101504171053,57.14017850864661
3266,361,12,8.0,5.8888779583328805,19.0,8.09132127353041,57.148928248918196
3267,360,12,8.0,5.886104031450156,18.973665961010276,8.09162741160107,57.15767664977295
3268,355,12,8.0,5.872117789475416,18.841443681416774,8.091933455979893,57.16642371182581
3269,351,12,8.0,5.860786223465865,18.734993995195193,8.092239406724211,57.175169435691224
3270,350,12,8.0,5.857933154483459,18.708286933869708,8.0925452638913,57.18391382198319
3271,346,12,8.0,5.846438775057725,18.601075237738275,8.092851027538384,57.19265687131522
3272,348,12,8.0,5.8522024797744745,18.65475810617763,8.093156697722637,57.201398584300364
3273,343,12,8.0,5.8377304471659395,18.520259177452136,8.09346227450118,57.21013896155121
3274,343,12,8.0,5.8377304471659395,18.520259177452136,8.09376775793108,57.21887800367987
3275,342,12,8.0,5.834810737062605,18.49324200890693,8.094073148069352,57.227615711297986
3276,341,12,8.0,5.831882477283517,18.466185312619388,8.09437844497296,57.23635208501674
3277,349,12,8.0,5.855071922202427,18.681541692269406,8.094683648698815,57.245087125446844
3278,360,12,8.0,5.886104031450156,18.973665961010276,8.094988759303774,57.253820833198546
3279,360,12,8.0,5.886104031450156,18.973665961010276,8.095293776844649,57.262553208881634
3280,362,12,8.0,5.8916442118257715,19.026297590440446,8.09559870137819,57.271284253105414
3281,361,12,8.0,5.8888779583328805,19.0,8.0959035329611,57.28001396647874
3282,356,12,8.0,5.87493073085203,18.867962264113206,8.096208271650037,57.28874234961002
3283,355,12,8.0,5.872117789475416,18.841443681416774,8.096512917501594,57.29746940310715
3284,364,12,8.0,5.8971538676367405,19.078784028338912,8.096817470572319,57.30619512757761
3285,372,12,8.0,5.918893854273146,19.28730152198591,8.09712193091871,57.3149195236284
3286,371,12,8.0,5.916202062607435,19.261360284258224,8.097426298597213,57.323642591866054
3287,370,12,8.0,5.91350300563827,19.235384061671343,8.097730573664219,57.33236433289665
3288,369,12,8.0,5.910796644040527,19.209372712298546,8.098034756176071,57.3410847473258
3289,361,12,8.0,5.8888779583328805,19.0,8.098338846189057,57.34980383575867
3290,370,12,8.0,5.91350300563827,19.235384061671343,8.098642843759418,57.358521598799946
3291,365,12,8.0,5.8998973535824915,19.1049731745428,8.098946748943339,57.367238037053866
3292,379,12,8.0,5.937536205082426,19.467922333931785,8.09925056179696,57.37595315112421
3293,378,12,8.0,5.934894195619588,19.44222209522358,8.099554282376364,57.38466694161429
3294,376,12,8.0,5.929589143389895,19.390719429665317,8.099857910737585,57.39337940912697
3295,375,12,8.0,5.926926025970411,19.364916731037084,8.100161446936607,57.40209055426466
3296,382,12,8.0,5.945420608606575,19.544820285692065,8.100464891029363,57.41080037762929
3297,382,12,8.0,5.945420608606575,19.544820285692065,8.10076824307173,57.41950887982237
3298,391,11,8.0,5.968707559985366,19.77371993328519,8.101071503119543,57.42821606144492
3299,389,11,8.0,5.963579343618446,19.72308292331602,8.101374671228582,57.436921923097515
3300,380,11,8.0,5.940171252720432,19.493588689617926,8.101677747454572,57.445626465380286
3301,384,11,8.0,5.950642552587727,19.595917942265423,8.101980731853192,57.4543296888929
3302,383,11,8.0,5.948034989180646,19.570385790780925,8.102283624480073,57.463031594234565
3303,391,11,8.0,5.968707559985366,19.77371993328519,8.10258642539079,57.47173218200405
3304,391,11,8.0,5.968707559985366,19.77371993328519,8.102889134640868,57.48043145279966
3305,390,11,8.0,5.966146739123692,19.748417658131498,8.103191752285786,57.48912940721924
3306,389,11,8.0,5.963579343618446,19.72308292331602,8.10349427838097,57.4978260458602
3307,389,11,8.0,5.963579343618446,19.72308292331602,8.103796712981794,57.5065213693195
3308,389,11,8.0,5.963579343618446,19.72308292331602,8.104099056143582,57.51521537819362
3309,391,11,8.0,5.968707559985366,19.77371993328519,8.104401307921613,57.52390807307862
3310,385,11,8.0,5.953243334287785,19.621416870348583,8.104703468371108,57.532599454570104
3311,377,11,8.0,5.932245187448011,19.4164878389476,8.105005537547246,57.54128952326321
3312,376,11,8.0,5.929589143389895,19.390719429665317,8.10530751550515,57.54997827975264
3313,396,11,8.0,5.981414211254481,19.8997487421324,8.105609402299896,57.55866572463264
3314,387,11,8.0,5.958424693029782,19.672315572906,8.105911197986508,57.56735185849702
3315,381,11,8.0,5.942799375126701,19.519221295943137,8.106212902619962,57.57603668193913
3316,381,11,8.0,5.942799375126701,19.519221295943137,8.106514516255185,57.584720195551874
3317,377,11,8.0,5.932245187448011,19.4164878389476,8.106816038947052,57.59340239992772
3318,381,11,8.0,5.942799375126701,19.519221295943137,8.10711747075039,57.60208329565867
3319,380,11,8.0,5.940171252720432,19.493588689617926,8.107418811719974,57.61076288333631
3320,371,11,8.0,5.916202062607435,19.261360284258224,8.107720061910534,57.619441163551734
3321,370,11,8.0,5.91350300563827,19.235384061671343,8.108021221376747,57.62811813689564
3322,369,11,8.0,5.910796644040527,19.209372712298546,8.10832229017324,57.63679380395825
3323,376,11,8.0,5.929589143389895,19.390719429665317,8.108623268354595,57.645468165329355
3324,384,11,8.0,5.950642552587727,19.595917942265423,8.10892415597534,57.654141221598294
3325,373,11,8.0,5.921578419643816,19.313207915827967,8.109224953089955,57.66281297335398
3326,372,11,8.0,5.918893854273146,19.28730152198591,8.109525659752872,57.67148342118486
3327,372,11,8.0,5.918893854273146,19.28730152198591,8.109826276018477,57.68015256567895
3328,372,11,8.0,5.918893854273146,19.28730152198591,8.1101268019411,57.688820407423826
3329,384,11,8.0,5.950642552587727,19.595917942265423,8.110427237575024,57.697486947006624
3330,383,11,8.0,5.948034989180646,19.570385790780925,8.110727582974489,57.706152185014034
3331,383,11,8.0,5.948034989180646,19.570385790780925,8.11102783819368,57.7148161220323
3332,391,11,8.0,5.968707559985366,19.77371993328519,8.111328003286733,57.723478758647246
3333,393,11,8.0,5.973809611869261,19.82422760159901,8.11162807830774,57.73214009544424
3334,409,11,8.0,6.013715156042802,20.223748416156685,8.111928063310739,57.7408001330082
3335,402,11,8.0,5.996452088619021,20.049937655763422,8.112227958349724,57.74945887192364
3336,402,11,8.0,5.996452088619021,20.049937655763422,8.112527763478637,57.758116312774604
3337,412,11,8.0,6.021023349349527,20.29778313018444,8.112827478751374,57.766772456144714
3338,412,11,8.0,6.021023349349527,20.29778313018444,8.11312710422178,57.77542730261716
3339,411,11,8.0,6.018593214496234,20.273134932713294,8.113426639943654,57.784080852774665
3340,421,11,8.0,6.042632833682381,20.518284528683193,8.113726085970747,57.79273310719956
3341,421,11,8.0,6.042632833682381,20.518284528683193,8.114025442356757,57.8013840664737
3342,421,11,8.0,6.042632833682381,20.518284528683193,8.114324709155339,57.810033731178535
3343,421,11,8.0,6.042632833682381,20.518284528683193,8.114623886420098,57.81868210189506
3344,431,11,8.0,6.066108090103747,20.760539492026695,8.114922974204593,57.82732917920384
3345,430,11,8.0,6.063785208687608,20.73644135332772,8.11522197256233,57.83597496368502
3346,429,11,8.0,6.061456918928017,20.71231517720798,8.11552088154677,57.844619455918284
3347,429,11,8.0,6.061456918928017,20.71231517720798,8.115819701211327,57.85326265648291
3348,438,11,8.0,6.082218910376446,20.92844953645635,8.116118431609365,57.86190456595773
3349,438,11,8.0,6.082218910376446,20.92844953645635,8.116417072794205,57.87054518492115
3350,427,11,8.0,6.056784013228625,20.663978319771825,8.116715624819111,57.879184513951124
3351,427,11,7.0,6.056784013228625,20.663978319771825,8.11701408773731,57.88782255362521
3352,427,12,8.0,6.056784013228625,20.663978319771825,8.117312461601975,57.89645930452051
3353,420,12,8.0,6.040254711277414,20.493901531919196,8.117610746466228,57.905094767213704
3354,423,12,8.0,6.0473721790462776,20.566963801203133,8.117908942383155,57.91372894228103
3355,414,12,8.0,6.025865973825314,20.346989949375804,8.118207049405783,57.92236183029832
3356,404,12,8.0,6.0014148779611505,20.09975124224178,8.118505067587098,57.93099343184095
3357,403,11,8.0,5.998936561946683,20.074859899884732,8.118802996980035,57.9396237474839
3358,402,11,8.0,5.996452088619021,20.049937655763422,8.119100837637486,57.94825277780168
3359,401,11,8.0,5.993961427306569,20.024984394500787,8.119398589612294,57.956880523368405
3360,392,11,8.0,5.971261839790462,19.79898987322333,8.11969625295725,57.96550698475775
3361,399,11,8.0,5.988961416889864,19.974984355438178,8.119993827725105,57.97413216254298
3362,393,11,8.0,5.973809611869261,19.82422760159901,8.120291313968561,57.982756057296896
3363,387,11,8.0,5.958424693029782,19.672315572906,8.12058871174027,57.99137866959192
3364,387,11,8.0,5.958424693029782,19.672315572906,8.120886021092838,58.0
3365,387,11,8.0,5.958424693029782,19.672315572906,8.121183242078828,58.008620049092706
3366,387,11,8.0,5.958424693029782,19.672315572906,8.121480374750751,58.01723881744115
3367,380,11,8.0,5.940171252720432,19.493588689617926,8.121777419161074,58.02585630561603
3368,388,11,8.0,5.961005339623274,19.697715603592208,8.122074375362217,58.034472514187634
3369,398,11,8.0,5.986452005284438,19.949937343260004,8.122371243406553,58.0430874437258
3370,390,11,8.0,5.966146739123692,19.748417658131498,8.122668023346407,58.05170109479997
